Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Projected Value,Actual Scored,Iteration,date,NumGames,Risk
Trey Lyles,Dwight Powell,Giannis Antetokounmpo,Tony Snell,James Ennis,Mike Conley,Goran Dragic,Kevin Durant,UTA,DAL,MIL,MIL,MEM,MEM,MIA,GS,PF,PF,PG,SG,SG,PG,PG,SF,437.669586031,235.75,62,Dec12016,6,0.0
James Johnson,Michael Beasley,Jeff Green,Nicolas Brussino,Giannis Antetokounmpo,Stephen Curry,Kemba Walker,Hassan Whiteside,MIA,MIL,ORL,DAL,MIL,GS,CHA,MIA,SF,SF,SF,SG,PG,PG,PG,C,418.87219383,235.25,2,Dec12016,6,0.0
Salah Mejri,Giannis Antetokounmpo,Kemba Walker,Jarell Martin,Iman Shumpert,Christian Wood,Hassan Whiteside,Kevin Durant,DAL,MIL,CHA,MEM,CLE,CHA,MIA,GS,C,PG,PG,PF,PG,PF,C,SF,443.463054707,231.75,82,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Giannis Antetokounmpo,Ian Clark,C.J. Watson,Kevin Durant,Clint Capela,Willie Reed,DAL,HOU,MIL,GS,ORL,GS,HOU,MIA,SF,SF,PG,PG,PG,SF,C,C,404.069266438,226.75,22,Dec12016,6,0.0
Kevin Love,Spencer Hawes,Andre Iguodala,Giannis Antetokounmpo,Jeremy Lamb,Ian Clark,C.J. Watson,Kevin Durant,CLE,CHA,GS,MIL,CHA,GS,ORL,GS,PF,PF,SF,PG,SG,PG,PG,SF,434.027620064,226.25,60,Dec12016,6,0.0
James Johnson,Jeff Green,Sean Kilpatrick,Matthew Dellavedova,Iman Shumpert,Hassan Whiteside,Kevin Durant,Clint Capela,MIA,ORL,BKN,MIL,CLE,MIA,GS,HOU,SF,SF,PG,PG,PG,C,SF,C,456.974672313,225.75,73,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Michael Beasley,Giannis Antetokounmpo,Stephen Curry,Matthew Dellavedova,Clint Capela,Willie Reed,DAL,HOU,MIL,MIL,GS,MIL,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,430.803874846,222.25,81,Dec12016,6,0.0
Harrison Barnes,Kevin Love,Troy Williams,Sean Kilpatrick,Matthew Dellavedova,Iman Shumpert,Hassan Whiteside,Kevin Durant,DAL,CLE,MEM,BKN,MIL,CLE,MIA,GS,SF,PF,SF,PG,PG,PG,C,SF,481.839022179,221.0,6,Dec12016,6,0.0
Giannis Antetokounmpo,Joe Johnson,Stephen Curry,Kemba Walker,Channing Frye,Jarell Martin,Christian Wood,Hassan Whiteside,MIL,UTA,GS,CHA,CLE,MEM,CHA,MIA,PG,SG,PG,PG,PF,PF,PF,C,453.943517639,219.5,79,Dec12016,6,0.0
Harrison Barnes,Kevin Love,Aaron Gordon,Giannis Antetokounmpo,Joe Harris,Sean Kilpatrick,Matthew Dellavedova,Hassan Whiteside,DAL,CLE,ORL,MIL,BKN,BKN,MIL,MIA,SF,PF,SF,PG,SG,PG,PG,C,487.5348579,219.0,42,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Giannis Antetokounmpo,Kemba Walker,Matthew Dellavedova,Hassan Whiteside,Clint Capela,DAL,ORL,ORL,MIL,CHA,MIL,MIA,HOU,SF,SF,SF,PG,PG,PG,C,C,519.13640746,216.75,61,Dec12016,6,0.0
George Hill,Gordon Hayward,Sean Kilpatrick,Matthew Dellavedova,Frank Kaminsky,Jarell Martin,Kevin Durant,Clint Capela,UTA,UTA,BKN,MIL,CHA,MEM,GS,HOU,PG,SF,PG,PG,PF,PF,SF,C,468.460575197,211.25,17,Dec12016,6,0.0
Steve Novak,Nicolas Brussino,Giannis Antetokounmpo,Patrick McCaw,Stephen Curry,Iman Shumpert,Hassan Whiteside,Kevin Durant,MIL,DAL,MIL,GS,GS,CLE,MIA,GS,SF,SG,PG,SG,PG,PG,C,SF,432.938858625,211.25,46,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Giannis Antetokounmpo,Stephen Curry,Iman Shumpert,Clint Capela,Willie Reed,DAL,ORL,ORL,MIL,GS,CLE,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,575.509200729,211.25,66,Dec12016,6,0.0
Giannis Antetokounmpo,Ian Clark,Frank Kaminsky,Jarell Martin,C.J. Watson,Hassan Whiteside,Kevin Durant,Clint Capela,MIL,GS,CHA,MEM,ORL,MIA,GS,HOU,PG,PG,PF,PF,PG,C,SF,C,491.512199449,208.75,63,Dec12016,6,0.0
Kevin Love,Gordon Hayward,Jeff Green,Ian Clark,C.J. Watson,Iman Shumpert,Hassan Whiteside,Kevin Durant,CLE,UTA,ORL,GS,ORL,CLE,MIA,GS,PF,SF,SF,PG,PG,PG,C,SF,504.604937208,207.75,43,Dec12016,6,0.0
Jeff Green,Giannis Antetokounmpo,Stephen Curry,Tyler Johnson,Frank Kaminsky,Jarell Martin,Clint Capela,Willie Reed,ORL,MIL,GS,MIA,CHA,MEM,HOU,MIA,SF,PG,PG,PG,PF,PF,C,C,449.219339389,204.5,89,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Aaron Gordon,Vince Carter,Giannis Antetokounmpo,Chris Paul,Iman Shumpert,Hassan Whiteside,DAL,HOU,ORL,MEM,MIL,LAC,CLE,MIA,SF,SF,SF,SG,PG,PG,PG,C,456.470933485,203.0,16,Dec12016,6,0.0
George Hill,Harrison Barnes,Aaron Gordon,Jeff Green,Giannis Antetokounmpo,Stephen Curry,Clint Capela,Willie Reed,UTA,DAL,ORL,ORL,MIL,GS,HOU,MIA,PG,SF,SF,SF,PG,PG,C,C,447.631532929,202.75,35,Dec12016,6,0.0
George Hill,Harrison Barnes,Aaron Gordon,Jeff Green,Giannis Antetokounmpo,Stephen Curry,Clint Capela,Willie Reed,UTA,DAL,ORL,ORL,MIL,GS,HOU,MIA,PG,SF,SF,SF,PG,PG,C,C,534.511047265,202.75,83,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Vince Carter,Jeff Green,Giannis Antetokounmpo,Stephen Curry,Clint Capela,Willie Reed,DAL,ORL,MEM,ORL,MIL,GS,HOU,MIA,SF,SF,SG,SF,PG,PG,C,C,511.848483238,202.75,94,Dec12016,6,0.0
Harrison Barnes,Kevin Love,Michael Beasley,Joe Harris,Stephen Curry,Kemba Walker,Iman Shumpert,Hassan Whiteside,DAL,CLE,MIL,BKN,GS,CHA,CLE,MIA,SF,PF,SF,SG,PG,PG,PG,C,420.113585588,202.5,3,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Giannis Antetokounmpo,Sean Kilpatrick,Matthew Dellavedova,Clint Capela,Willie Reed,DAL,ORL,ORL,MIL,BKN,MIL,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,618.15,200.5,54,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Giannis Antetokounmpo,Sean Kilpatrick,Matthew Dellavedova,Clint Capela,Willie Reed,DAL,ORL,ORL,MIL,BKN,MIL,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,549.902713618,200.5,55,Dec12016,6,0.0
Steve Novak,Vince Carter,Giannis Antetokounmpo,Mike Conley,Goran Dragic,Kevin Durant,Clint Capela,Willie Reed,MIL,MEM,MIL,MEM,MIA,GS,HOU,MIA,SF,SG,PG,PG,PG,SF,C,C,431.130034926,199.75,29,Dec12016,6,0.0
Giannis Antetokounmpo,Ian Clark,Frank Kaminsky,Jarell Martin,C.J. Watson,Kevin Durant,Clint Capela,Willie Reed,MIL,GS,CHA,MEM,ORL,GS,HOU,MIA,PG,PG,PF,PF,PG,SF,C,C,469.01413156,196.25,50,Dec12016,6,0.0
Giannis Antetokounmpo,Ian Clark,Frank Kaminsky,Jarell Martin,C.J. Watson,Kevin Durant,Clint Capela,Willie Reed,MIL,GS,CHA,MEM,ORL,GS,HOU,MIA,PG,PG,PF,PF,PG,SF,C,C,399.628814944,196.25,71,Dec12016,6,0.0
Nicolas Batum,Giannis Antetokounmpo,Stephen Curry,Dirk Nowitzki,Frank Kaminsky,Jarell Martin,Iman Shumpert,Hassan Whiteside,CHA,MIL,GS,DAL,CHA,MEM,CLE,MIA,SG,PG,PG,PF,PF,PF,PG,C,473.519130857,195.25,7,Dec12016,6,0.0
Kevin Love,Steve Novak,Jeff Green,Stephen Curry,Ian Clark,C.J. Watson,Hassan Whiteside,Kevin Durant,CLE,MIL,ORL,GS,GS,ORL,MIA,GS,PF,SF,SF,PG,PG,PG,C,SF,444.92582908,194.25,33,Dec12016,6,0.0
Kevin Love,Dorian Finney-Smith,Treveon Graham,Vince Carter,Stephen Curry,Sean Kilpatrick,Matthew Dellavedova,Kevin Durant,CLE,DAL,CHA,MEM,GS,BKN,MIL,GS,PF,SF,SF,SG,PG,PG,PG,SF,477.335638389,192.0,40,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Aaron Gordon,Vince Carter,Stephen Curry,Chris Paul,Iman Shumpert,Hassan Whiteside,DAL,HOU,ORL,MEM,GS,LAC,CLE,MIA,SF,SF,SF,SG,PG,PG,PG,C,429.145028934,191.75,13,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Ian Clark,C.J. Watson,Iman Shumpert,Hassan Whiteside,Kevin Durant,Clint Capela,DAL,HOU,GS,ORL,CLE,MIA,GS,HOU,SF,SF,PG,PG,PG,C,SF,C,414.982099384,189.75,75,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Aaron Gordon,Giannis Antetokounmpo,Ian Clark,C.J. Watson,Hassan Whiteside,Clint Capela,DAL,HOU,ORL,MIL,GS,ORL,MIA,HOU,SF,SF,SF,PG,PG,PG,C,C,446.433156338,183.75,31,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Aaron Gordon,Giannis Antetokounmpo,Ian Clark,C.J. Watson,Hassan Whiteside,Clint Capela,DAL,HOU,ORL,MIL,GS,ORL,MIA,HOU,SF,SF,SF,PG,PG,PG,C,C,466.53087789,183.75,88,Dec12016,6,0.0
Kevin Love,Dorian Finney-Smith,Treveon Graham,Stephen Curry,Ian Clark,C.J. Watson,Hassan Whiteside,Kevin Durant,CLE,DAL,CHA,GS,GS,ORL,MIA,GS,PF,SF,SF,PG,PG,PG,C,SF,372.089641057,183.25,76,Dec12016,6,0.0
Kevin Love,Michael Beasley,Tony Snell,Mike Conley,Goran Dragic,Jeremy Lin,Kevin Durant,Willie Reed,CLE,MIL,MIL,MEM,MIA,BKN,GS,MIA,PF,SF,SG,PG,PG,PG,SF,C,425.293578697,183.25,58,Dec12016,6,0.0
George Hill,Sean Kilpatrick,Matthew Dellavedova,Frank Kaminsky,Jarell Martin,Hassan Whiteside,Kevin Durant,Clint Capela,UTA,BKN,MIL,CHA,MEM,MIA,GS,HOU,PG,PG,PG,PF,PF,C,SF,C,492.412170998,183.0,49,Dec12016,6,0.0
Dorian Finney-Smith,Treveon Graham,Vince Carter,C.J. Wilcox,Troy Daniels,Giannis Antetokounmpo,Kevin Durant,Clint Capela,DAL,CHA,MEM,ORL,MEM,MIL,GS,HOU,SF,SF,SG,SG,SG,PG,SF,C,463.374624842,180.25,18,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Vince Carter,Jeff Green,Chris Paul,Sean Kilpatrick,Matthew Dellavedova,Hassan Whiteside,DAL,ORL,MEM,ORL,LAC,BKN,MIL,MIA,SF,SF,SG,SF,PG,PG,PG,C,552.968776711,178.0,64,Dec12016,6,0.0
Giannis Antetokounmpo,Ian Clark,Dirk Nowitzki,Frank Kaminsky,C.J. Watson,Kevin Durant,Clint Capela,Willie Reed,MIL,GS,DAL,CHA,ORL,GS,HOU,MIA,PG,PG,PF,PF,PG,SF,C,C,394.739379404,177.75,52,Dec12016,6,0.0
Kevin Love,Dorian Finney-Smith,Treveon Graham,Chris Paul,Ian Clark,C.J. Watson,Hassan Whiteside,Kevin Durant,CLE,DAL,CHA,LAC,GS,ORL,MIA,GS,PF,SF,SF,PG,PG,PG,C,SF,408.746674066,177.0,10,Dec12016,6,0.0
James Johnson,Giannis Antetokounmpo,Ian Clark,Frank Kaminsky,Jarell Martin,C.J. Watson,Hassan Whiteside,Clint Capela,MIA,MIL,GS,CHA,MEM,ORL,MIA,HOU,SF,PG,PG,PF,PF,PG,C,C,364.126232171,177.0,44,Dec12016,6,0.0
Dorian Finney-Smith,Treveon Graham,Vince Carter,C.J. Wilcox,Troy Daniels,Stephen Curry,Hassan Whiteside,Kevin Durant,DAL,CHA,MEM,ORL,MEM,GS,MIA,GS,SF,SF,SG,SG,SG,PG,C,SF,442.768600213,175.0,8,Dec12016,6,0.0
Kevin Love,Troy Williams,Aaron Gordon,Ian Clark,C.J. Watson,Iman Shumpert,Hassan Whiteside,Kevin Durant,CLE,MEM,ORL,GS,ORL,CLE,MIA,GS,PF,SF,SF,PG,PG,PG,C,SF,443.236450307,171.75,87,Dec12016,6,0.0
Giannis Antetokounmpo,Justin Anderson,Chris Paul,Dirk Nowitzki,Frank Kaminsky,Jarell Martin,Clint Capela,Willie Reed,MIL,DAL,LAC,DAL,CHA,MEM,HOU,MIA,PG,SG,PG,PF,PF,PF,C,C,514.887821783,171.5,74,Dec12016,6,0.0
Aaron Gordon,Vince Carter,Michael Beasley,Mike Conley,Goran Dragic,Jeremy Lin,Hassan Whiteside,Kevin Durant,ORL,MEM,MIL,MEM,MIA,BKN,MIA,GS,SF,SG,SF,PG,PG,PG,C,SF,424.796149229,169.75,95,Dec12016,6,0.0
George Hill,Harrison Barnes,Aaron Gordon,Jeff Green,Chris Paul,Kemba Walker,Clint Capela,Willie Reed,UTA,DAL,ORL,ORL,LAC,CHA,HOU,MIA,PG,SF,SF,SF,PG,PG,C,C,540.73679825,169.75,92,Dec12016,6,0.0
Mike Conley,Goran Dragic,Jarell Martin,Iman Shumpert,Christian Wood,Kevin Durant,Clint Capela,Willie Reed,MEM,MIA,MEM,CLE,CHA,GS,HOU,MIA,PG,PG,PF,PG,PF,SF,C,C,463.991156702,168.75,45,Dec12016,6,0.0
George Hill,Harrison Barnes,Aaron Gordon,Vince Carter,Jeff Green,Giannis Antetokounmpo,Matthew Dellavedova,Hassan Whiteside,UTA,DAL,ORL,MEM,ORL,MIL,MIL,MIA,PG,SF,SF,SG,SF,PG,PG,C,527.796406761,168.0,93,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Mike Conley,Goran Dragic,Tyler Johnson,Clint Capela,Willie Reed,DAL,ORL,ORL,MEM,MIA,MIA,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,478.145372029,166.0,15,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Giannis Antetokounmpo,Mike Conley,Iman Shumpert,Clint Capela,Willie Reed,DAL,ORL,ORL,MIL,MEM,CLE,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,433.614165784,164.5,98,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Chris Paul,Ian Clark,C.J. Watson,Hassan Whiteside,Clint Capela,DAL,ORL,ORL,LAC,GS,ORL,MIA,HOU,SF,SF,SF,PG,PG,PG,C,C,511.562185182,163.25,28,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Vince Carter,Jeff Green,Giannis Antetokounmpo,Ian Clark,C.J. Watson,Hassan Whiteside,DAL,ORL,MEM,ORL,MIL,GS,ORL,MIA,SF,SF,SG,SF,PG,PG,PG,C,490.942416482,163.25,39,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Vince Carter,Jeff Green,Giannis Antetokounmpo,Ian Clark,C.J. Watson,Hassan Whiteside,DAL,ORL,MEM,ORL,MIL,GS,ORL,MIA,SF,SF,SG,SF,PG,PG,PG,C,491.844363372,163.25,24,Dec12016,6,0.0
Dorian Finney-Smith,Treveon Graham,Vince Carter,C.J. Wilcox,Troy Daniels,Chris Paul,Kevin Durant,Clint Capela,DAL,CHA,MEM,ORL,MEM,LAC,GS,HOU,SF,SF,SG,SG,SG,PG,SF,C,560.971130803,162.75,26,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Mike Conley,Goran Dragic,Iman Shumpert,Hassan Whiteside,Clint Capela,DAL,ORL,ORL,MEM,MIA,CLE,MIA,HOU,SF,SF,SF,PG,PG,PG,C,C,442.754715879,160.0,36,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Vince Carter,C.J. Wilcox,Troy Daniels,Jeff Green,Chris Paul,Hassan Whiteside,DAL,ORL,MEM,ORL,MEM,ORL,LAC,MIA,SF,SF,SG,SG,SG,SF,PG,C,604.27326535,158.0,68,Dec12016,6,0.0
George Hill,Harrison Barnes,Aaron Gordon,Jeff Green,Sean Kilpatrick,Matthew Dellavedova,Hassan Whiteside,Clint Capela,UTA,DAL,ORL,ORL,BKN,MIL,MIA,HOU,PG,SF,SF,SF,PG,PG,C,C,616.37,155.0,21,Dec12016,6,0.0
George Hill,Harrison Barnes,Aaron Gordon,Jeff Green,Sean Kilpatrick,Matthew Dellavedova,Hassan Whiteside,Clint Capela,UTA,DAL,ORL,ORL,BKN,MIL,MIA,HOU,PG,SF,SF,SF,PG,PG,C,C,484.047484768,155.0,41,Dec12016,6,0.0
George Hill,Harrison Barnes,Aaron Gordon,Jeff Green,Sean Kilpatrick,Matthew Dellavedova,Hassan Whiteside,Clint Capela,UTA,DAL,ORL,ORL,BKN,MIL,MIA,HOU,PG,SF,SF,SF,PG,PG,C,C,573.438315928,155.0,9,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Stephen Curry,Mike Conley,Iman Shumpert,Clint Capela,Willie Reed,DAL,ORL,ORL,GS,MEM,CLE,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,574.150647963,153.25,4,Dec12016,6,0.0
Kevin Love,Steve Novak,Ian Clark,Jarell Martin,C.J. Watson,Iman Shumpert,Kevin Durant,Clint Capela,CLE,MIL,GS,MEM,ORL,CLE,GS,HOU,PF,SF,PG,PF,PG,PG,SF,C,436.610922057,149.5,85,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Aaron Gordon,Vince Carter,Chris Paul,Ian Clark,C.J. Watson,Hassan Whiteside,DAL,HOU,ORL,MEM,LAC,GS,ORL,MIA,SF,SF,SF,SG,PG,PG,PG,C,438.527592509,148.75,53,Dec12016,6,0.0
Kevin Love,Michael Kidd-Gilchrist,Vince Carter,Giannis Antetokounmpo,Mario Hezonja,Mike Dunleavy,Stephen Curry,Mike Conley,CLE,CHA,MEM,MIL,ORL,CLE,GS,MEM,PF,SF,SG,PG,SG,SG,PG,PG,453.493868632,147.5,11,Dec12016,6,0.0
Serge Ibaka,Joe Ingles,Dorian Finney-Smith,Treveon Graham,Vince Carter,C.J. Wilcox,Troy Daniels,Giannis Antetokounmpo,ORL,UTA,DAL,CHA,MEM,ORL,MEM,MIL,PF,SF,SF,SF,SG,SG,SG,PG,567.446990784,147.0,57,Dec12016,6,0.0
Kevin Love,Dorian Finney-Smith,Treveon Graham,Ian Clark,C.J. Watson,Iman Shumpert,Hassan Whiteside,Kevin Durant,CLE,DAL,CHA,GS,ORL,CLE,MIA,GS,PF,SF,SF,PG,PG,PG,C,SF,484.483677069,145.0,59,Dec12016,6,0.0
Kevin Love,Joe Ingles,Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Giannis Antetokounmpo,CLE,UTA,DAL,CHA,ORL,MEM,CLE,MIL,PF,SF,SF,SF,SG,SG,SG,PG,603.29,142.25,97,Dec12016,6,0.0
Kevin Love,Joe Ingles,Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Giannis Antetokounmpo,CLE,UTA,DAL,CHA,ORL,MEM,CLE,MIL,PF,SF,SF,SF,SG,SG,SG,PG,582.742295836,142.25,67,Dec12016,6,0.0
Kevin Love,Joe Ingles,Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Giannis Antetokounmpo,CLE,UTA,DAL,CHA,ORL,MEM,CLE,MIL,PF,SF,SF,SF,SG,SG,SG,PG,603.29,142.25,69,Dec12016,6,0.0
Kevin Love,Joe Ingles,Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Giannis Antetokounmpo,CLE,UTA,DAL,CHA,ORL,MEM,CLE,MIL,PF,SF,SF,SF,SG,SG,SG,PG,559.418126242,142.25,38,Dec12016,6,0.0
Kevin Love,Joe Ingles,Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Giannis Antetokounmpo,CLE,UTA,DAL,CHA,ORL,MEM,CLE,MIL,PF,SF,SF,SF,SG,SG,SG,PG,568.894784468,142.25,27,Dec12016,6,0.0
George Hill,Jabari Parker,Trevor Ariza,Michael Beasley,Sean Kilpatrick,Matthew Dellavedova,Clint Capela,Willie Reed,UTA,MIL,HOU,MIL,BKN,MIL,HOU,MIA,PG,SF,SF,SF,PG,PG,C,C,477.526525603,141.5,96,Dec12016,6,0.0
George Hill,Harrison Barnes,Kevin Love,Steve Novak,Aaron Gordon,Sean Kilpatrick,Matthew Dellavedova,Hassan Whiteside,UTA,DAL,CLE,MIL,ORL,BKN,MIL,MIA,PG,SF,PF,SF,SF,PG,PG,C,457.524219318,139.0,23,Dec12016,6,0.0
Kevin Love,Joe Ingles,Dorian Finney-Smith,Treveon Graham,Vince Carter,C.J. Wilcox,Troy Daniels,Giannis Antetokounmpo,CLE,UTA,DAL,CHA,MEM,ORL,MEM,MIL,PF,SF,SF,SF,SG,SG,SG,PG,579.276476245,138.5,84,Dec12016,6,0.0
Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Jeff Green,Giannis Antetokounmpo,Hassan Whiteside,DAL,CHA,ORL,MEM,CLE,ORL,MIL,MIA,SF,SF,SG,SG,SG,SF,PG,C,577.975195417,136.75,25,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Aaron Gordon,Ian Clark,C.J. Watson,Iman Shumpert,Hassan Whiteside,Clint Capela,DAL,HOU,ORL,GS,ORL,CLE,MIA,HOU,SF,SF,SF,PG,PG,PG,C,C,414.140043304,134.25,91,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Ian Clark,C.J. Watson,Iman Shumpert,Hassan Whiteside,Clint Capela,DAL,ORL,ORL,GS,ORL,CLE,MIA,HOU,SF,SF,SF,PG,PG,PG,C,C,543.91095895,131.25,80,Dec12016,6,0.0
Aaron Gordon,Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Giannis Antetokounmpo,Clint Capela,ORL,DAL,CHA,ORL,MEM,CLE,MIL,HOU,SF,SF,SF,SG,SG,SG,PG,C,583.748050083,128.5,70,Dec12016,6,0.0
Kevin Love,Joe Ingles,Dorian Finney-Smith,Treveon Graham,Vince Carter,Nicolas Brussino,Chris Paul,Kemba Walker,CLE,UTA,DAL,CHA,MEM,DAL,LAC,CHA,PF,SF,SF,SF,SG,SG,PG,PG,454.523932499,127.75,32,Dec12016,6,0.0
Aaron Gordon,Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Stephen Curry,Hassan Whiteside,ORL,DAL,CHA,ORL,MEM,CLE,GS,MIA,SF,SF,SF,SG,SG,SG,PG,C,565.298437952,123.25,56,Dec12016,6,0.0
Harrison Barnes,Trevor Ariza,Aaron Gordon,Ian Clark,C.J. Watson,Iman Shumpert,Clint Capela,Willie Reed,DAL,HOU,ORL,GS,ORL,CLE,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,489.742566395,121.75,100,Dec12016,6,0.0
Dorian Finney-Smith,Treveon Graham,C.J. Wilcox,Troy Daniels,James Jones,Jeff Green,Chris Paul,Hassan Whiteside,DAL,CHA,ORL,MEM,CLE,ORL,LAC,MIA,SF,SF,SG,SG,SG,SF,PG,C,578.521623954,119.25,19,Dec12016,6,0.0
Harrison Barnes,Aaron Gordon,Jeff Green,Ian Clark,C.J. Watson,Iman Shumpert,Clint Capela,Willie Reed,DAL,ORL,ORL,GS,ORL,CLE,HOU,MIA,SF,SF,SF,PG,PG,PG,C,C,482.56678026,118.75,30,Dec12016,6,0.0
