Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,LaMarcus Aldridge,GS,CHA,WAS,MIA,GS,CHA,NY,SA,PG,SG/SF,SG,SG,SF/PF,C,PG,PF/C,9000,3000,6500,5300,9600,4000,5600,6300,271.53,370.25,11,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Otto Porter,Cody Zeller,Derrick Rose,GS,CHA,WAS,MIA,GS,WAS,CHA,NY,PG,SG/SF,SG,SG,SF/PF,SF/PF,C,PG,9000,3000,6500,5300,9600,5800,4000,5600,266.15,370.0,12,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Troy Williams,Kevin Durant,Marc Gasol,Derrick Rose,GS,CHA,WAS,MIA,MEM,GS,MEM,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,5300,3000,9600,6900,5600,257.26,369.75,14,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Anthony Morrow,Kevin Durant,Marc Gasol,Derrick Rose,GS,CHA,WAS,MIA,OKC,GS,MEM,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,5300,3000,9600,6900,5600,259.23,369.75,13,Nov262016
Stephen Curry,Jeremy Lamb,Klay Thompson,Dion Waiters,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,GS,CHA,GS,MIA,GS,MEM,CHA,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,9000,3000,6200,5300,9600,6900,4000,5600,272.31,369.5,15,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Jonathon Simmons,Kevin Durant,Marc Gasol,Derrick Rose,GS,CHA,WAS,MIN,SA,GS,MEM,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,6000,3000,9600,6900,5600,255.42,369.25,16,Nov262016
Stephen Curry,Tony Parker,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Marc Gasol,Derrick Rose,GS,SA,CHA,WAS,MIA,GS,MEM,NY,PG,PG,SG/SF,SG,SG,SF/PF,C,PG,9000,4000,3000,6500,5300,9600,6900,5600,272.6,369.25,17,Nov262016
Russell Westbrook,Jeremy Lamb,Bradley Beal,Dion Waiters,Tony Allen,Kevin Durant,Cody Zeller,Derrick Rose,OKC,CHA,WAS,MIA,MEM,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,11900,3000,6500,5300,4100,9600,4000,5600,271.74,369.25,18,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Tobias Harris,Cody Zeller,Derrick Rose,GS,CHA,WAS,MIA,GS,DET,CHA,NY,PG,SG/SF,SG,SG,SF/PF,SF/PF,C,PG,9000,3000,6500,5300,9600,5700,4000,5600,267.38,369.0,19,Nov262016
Russell Westbrook,Jeremy Lamb,Bradley Beal,Dion Waiters,Jonathon Simmons,Kevin Durant,Cody Zeller,Derrick Rose,OKC,CHA,WAS,MIA,SA,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,11900,3000,6500,5300,3000,9600,4000,5600,261.87,369.0,20,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Klay Thompson,Zach LaVine,Kevin Durant,Cody Zeller,Derrick Rose,GS,CHA,WAS,GS,MIN,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,6200,6000,9600,4000,5600,269.65,369.0,21,Nov262016
Stephen Curry,Jeremy Lamb,Klay Thompson,Zach LaVine,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,GS,CHA,GS,MIN,MIA,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6200,6000,5300,9600,4000,5600,263.61,368.25,22,Nov262016
Stephen Curry,Jeremy Lamb,Dion Waiters,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,LaMarcus Aldridge,GS,CHA,MIA,GS,MEM,CHA,NY,SA,PG,SG/SF,SG,SF/PF,C,C,PG,PF/C,9000,3000,5300,9600,6900,4000,5600,6300,272.51,367.75,23,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,Gorgui Dieng,GS,CHA,WAS,MIA,GS,CHA,NY,MIN,PG,SG/SF,SG,SG,SF/PF,C,PG,PF/C,9000,3000,6500,5300,9600,4000,5600,6100,270.0,367.5,28,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Courtney Lee,Kevin Durant,Marc Gasol,Derrick Rose,GS,CHA,WAS,MIA,NY,GS,MEM,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,5300,3700,9600,6900,5600,271.72,367.5,27,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Victor Oladipo,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,GS,CHA,WAS,OKC,MIA,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,6400,5300,9600,4000,5600,272.69,367.5,26,Nov262016
Stephen Curry,Jeremy Lamb,Dion Waiters,Kevin Durant,Otto Porter,Marc Gasol,Cody Zeller,Derrick Rose,GS,CHA,MIA,GS,WAS,MEM,CHA,NY,PG,SG/SF,SG,SF/PF,SF/PF,C,C,PG,9000,3000,5300,9600,5800,6900,4000,5600,267.13,367.5,25,Nov262016
Stephen Curry,Jeremy Lamb,Zach LaVine,Dion Waiters,Kevin Durant,Mike Conley,Cody Zeller,Derrick Rose,GS,CHA,MIN,MIA,GS,MEM,CHA,NY,PG,SG/SF,SG,SG,SF/PF,PG,C,PG,9000,3000,6000,5300,9600,6700,4000,5600,263.8,367.5,24,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Kevin Durant,Cody Zeller,Derrick Rose,LaMarcus Aldridge,GS,CHA,WAS,MIN,GS,CHA,NY,SA,PG,SG/SF,SG,SG,SF/PF,C,PG,PF/C,9000,3000,6500,6000,9600,4000,5600,6300,269.85,367.25,29,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Kevin Durant,Otto Porter,Cody Zeller,Derrick Rose,GS,CHA,WAS,MIN,GS,WAS,CHA,NY,PG,SG/SF,SG,SG,SF/PF,SF/PF,C,PG,9000,3000,6500,6000,9600,5800,4000,5600,264.47,367.0,30,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Anthony Morrow,Kevin Durant,Marc Gasol,Derrick Rose,GS,CHA,WAS,MIN,OKC,GS,MEM,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,6000,3000,9600,6900,5600,257.55,366.75,31,Nov262016
Jeremy Lamb,Bradley Beal,Klay Thompson,Zach LaVine,Dion Waiters,Kevin Durant,Marc Gasol,Derrick Rose,CHA,WAS,GS,MIN,MIA,GS,MEM,NY,SG/SF,SG,SG,SG,SG,SF/PF,C,PG,3000,6500,6200,6000,5300,9600,6900,5600,266.33,366.75,32,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Troy Williams,Kevin Durant,Marc Gasol,Derrick Rose,GS,CHA,WAS,MIN,MEM,GS,MEM,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,6000,3000,9600,6900,5600,255.58,366.75,33,Nov262016
Russell Westbrook,Jeremy Lamb,Bradley Beal,Dion Waiters,Troy Williams,Kevin Durant,Cody Zeller,Derrick Rose,OKC,CHA,WAS,MIA,MEM,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,11900,3000,6500,5300,3000,9600,4000,5600,262.03,366.5,36,Nov262016
Russell Westbrook,Jeremy Lamb,Dion Waiters,Jonathon Simmons,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,OKC,CHA,MIA,SA,GS,MEM,CHA,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,11900,3000,5300,3000,9600,6900,4000,5600,262.85,366.5,37,Nov262016
Russell Westbrook,Jeremy Lamb,Bradley Beal,Dion Waiters,Anthony Morrow,Kevin Durant,Cody Zeller,Derrick Rose,OKC,CHA,WAS,MIA,OKC,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,11900,3000,6500,5300,3000,9600,4000,5600,264.0,366.5,38,Nov262016
Stephen Curry,Jeremy Lamb,Dion Waiters,Kevin Durant,Tobias Harris,Marc Gasol,Cody Zeller,Derrick Rose,GS,CHA,MIA,GS,DET,MEM,CHA,NY,PG,SG/SF,SG,SF/PF,SF/PF,C,C,PG,9000,3000,5300,9600,5700,6900,4000,5600,268.36,366.5,35,Nov262016
Stephen Curry,Jeremy Lamb,Zach LaVine,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,LaMarcus Aldridge,GS,CHA,MIN,MIA,GS,CHA,NY,SA,PG,SG/SF,SG,SG,SF/PF,C,PG,PF/C,9000,3000,6000,5300,9600,4000,5600,6300,263.81,366.5,34,Nov262016
Stephen Curry,Jeremy Lamb,Zach LaVine,Dion Waiters,Kevin Durant,Otto Porter,Cody Zeller,Derrick Rose,GS,CHA,MIN,MIA,GS,WAS,CHA,NY,PG,SG/SF,SG,SG,SF/PF,SF/PF,C,PG,9000,3000,6000,5300,9600,5800,4000,5600,258.43,366.25,39,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Kevin Durant,Tobias Harris,Cody Zeller,Derrick Rose,GS,CHA,WAS,MIN,GS,DET,CHA,NY,PG,SG/SF,SG,SG,SF/PF,SF/PF,C,PG,9000,3000,6500,6000,9600,5700,4000,5600,265.7,366.0,40,Nov262016
Jeremy Lamb,Bradley Beal,Dion Waiters,Kemba Walker,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,CHA,WAS,MIA,CHA,GS,MEM,CHA,NY,SG/SF,SG,SG,PG,SF/PF,C,C,PG,3000,6500,5300,7900,9600,6900,4000,5600,272.36,366.0,41,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Jonathon Simmons,Kevin Durant,Marc Gasol,GS,CHA,WAS,MIN,MIA,SA,GS,MEM,PG,SG/SF,SG,SG,SG,SG,SF/PF,C,9000,3000,6500,6000,5300,3000,9600,6900,254.79,366.0,42,Nov262016
Russell Westbrook,Jeremy Lamb,Bradley Beal,Zach LaVine,Jonathon Simmons,Kevin Durant,Cody Zeller,Derrick Rose,OKC,CHA,WAS,MIN,SA,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,11900,3000,6500,6000,3000,9600,4000,5600,260.19,366.0,43,Nov262016
Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kevin Durant,Mike Conley,Marc Gasol,Derrick Rose,CHA,WAS,MIN,MIA,GS,MEM,MEM,NY,SG/SF,SG,SG,SG,SF/PF,PG,C,PG,3000,6500,6000,5300,9600,6700,6900,5600,266.52,366.0,44,Nov262016
Russell Westbrook,Tony Parker,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,OKC,SA,CHA,WAS,MIA,GS,CHA,NY,PG,PG,SG/SF,SG,SG,SF/PF,C,PG,11900,4000,3000,6500,5300,9600,4000,5600,277.37,366.0,45,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Klay Thompson,Zach LaVine,Dion Waiters,Kevin Durant,Cody Zeller,GS,CHA,WAS,GS,MIN,MIA,GS,CHA,PG,SG/SF,SG,SG,SG,SG,SF/PF,C,9000,3000,6500,6200,6000,5300,9600,4000,269.02,365.75,46,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Rodney McGruder,Kevin Durant,Marc Gasol,Derrick Rose,GS,CHA,WAS,MIA,MIA,GS,MEM,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,5300,3000,9600,6900,5600,267.85,365.5,47,Nov262016
Russell Westbrook,Stephen Curry,Brandon Jennings,Jeremy Lamb,Bradley Beal,Dion Waiters,Cody Zeller,Derrick Rose,OKC,GS,NY,CHA,WAS,MIA,CHA,NY,PG,PG,PG,SG/SF,SG,SG,C,PG,11900,9000,3900,3000,6500,5300,4000,5600,276.94,365.5,48,Nov262016
Stephen Curry,Jeremy Lamb,Zach LaVine,Dion Waiters,Kevin Durant,Tobias Harris,Cody Zeller,Derrick Rose,GS,CHA,MIN,MIA,GS,DET,CHA,NY,PG,SG/SF,SG,SG,SF/PF,SF/PF,C,PG,9000,3000,6000,5300,9600,5700,4000,5600,259.66,365.25,50,Nov262016
Stephen Curry,Brandon Jennings,Jeremy Lamb,Klay Thompson,Dion Waiters,Kevin Durant,Marc Gasol,Derrick Rose,GS,NY,CHA,GS,MIA,GS,MEM,NY,PG,PG,SG/SF,SG,SG,SF/PF,C,PG,9000,3900,3000,6200,5300,9600,6900,5600,270.91,365.25,51,Nov262016
Stephen Curry,Brandon Jennings,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,GS,NY,CHA,WAS,MIA,GS,CHA,NY,PG,PG,SG/SF,SG,SG,SF/PF,C,PG,9000,3900,3000,6500,5300,9600,4000,5600,258.62,365.25,49,Nov262016
Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kevin Durant,Marc Gasol,Derrick Rose,LaMarcus Aldridge,CHA,WAS,MIN,MIA,GS,MEM,NY,SA,SG/SF,SG,SG,SG,SF/PF,C,PG,PF/C,3000,6500,6000,5300,9600,6900,5600,6300,266.53,365.0,53,Nov262016
Stephen Curry,Jeremy Lamb,Victor Oladipo,Dion Waiters,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,GS,CHA,OKC,MIA,GS,MEM,CHA,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,9000,3000,6400,5300,9600,6900,4000,5600,273.67,365.0,54,Nov262016
Stephen Curry,Jeremy Lamb,Dion Waiters,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,Gorgui Dieng,GS,CHA,MIA,GS,MEM,CHA,NY,MIN,PG,SG/SF,SG,SF/PF,C,C,PG,PF/C,9000,3000,5300,9600,6900,4000,5600,6100,270.98,365.0,52,Nov262016
Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kemba Walker,Kevin Durant,Cody Zeller,Derrick Rose,CHA,WAS,MIN,MIA,CHA,GS,CHA,NY,SG/SF,SG,SG,SG,PG,SF/PF,C,PG,3000,6500,6000,5300,7900,9600,4000,5600,263.66,364.75,55,Nov262016
Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kevin Durant,Otto Porter,Marc Gasol,Derrick Rose,CHA,WAS,MIN,MIA,GS,WAS,MEM,NY,SG/SF,SG,SG,SG,SF/PF,SF/PF,C,PG,3000,6500,6000,5300,9600,5800,6900,5600,261.15,364.75,56,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Kevin Durant,Cody Zeller,Derrick Rose,Gorgui Dieng,GS,CHA,WAS,MIN,GS,CHA,NY,MIN,PG,SG/SF,SG,SG,SF/PF,C,PG,PF/C,9000,3000,6500,6000,9600,4000,5600,6100,268.32,364.5,57,Nov262016
Russell Westbrook,Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Marc Gasol,Cody Zeller,Derrick Rose,OKC,CHA,WAS,MIN,MIA,MEM,CHA,NY,PG,SG/SF,SG,SG,SG,C,C,PG,11900,3000,6500,6000,5300,6900,4000,5600,273.34,364.5,58,Nov262016
Stephen Curry,Brandon Jennings,Jeremy Lamb,Dion Waiters,Kevin Durant,Mike Conley,Marc Gasol,Derrick Rose,GS,NY,CHA,MIA,GS,MEM,MEM,NY,PG,PG,SG/SF,SG,SF/PF,PG,C,PG,9000,3900,3000,5300,9600,6700,6900,5600,271.1,364.5,59,Nov262016
Russell Westbrook,Stephen Curry,Brandon Jennings,Jeremy Lamb,Jonathon Simmons,Kevin Durant,Cody Zeller,Derrick Rose,OKC,GS,NY,CHA,SA,GS,CHA,NY,PG,PG,PG,SG/SF,SG,SF/PF,C,PG,11900,9000,3900,3000,3000,9600,4000,5600,264.77,364.5,60,Nov262016
Stephen Curry,Jeremy Lamb,Zach LaVine,Kevin Durant,Otto Porter,Marc Gasol,Cody Zeller,Derrick Rose,GS,CHA,MIN,GS,WAS,MEM,CHA,NY,PG,SG/SF,SG,SF/PF,SF/PF,C,C,PG,9000,3000,6000,9600,5800,6900,4000,5600,265.45,364.5,61,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Marc Gasol,Guillermo Hernangomez,Derrick Rose,GS,CHA,WAS,MIA,GS,MEM,NY,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,9000,3000,6500,5300,9600,6900,3500,5600,266.31,364.5,62,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Otto Porter,Steven Adams,Derrick Rose,GS,CHA,WAS,MIA,GS,WAS,OKC,NY,PG,SG/SF,SG,SG,SF/PF,SF/PF,C,PG,9000,3000,6500,5300,9600,5800,5000,5600,267.79,364.25,65,Nov262016
Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,CHA,WAS,MIN,MIA,GS,MEM,CHA,NY,SG/SF,SG,SG,SG,SF/PF,C,C,PG,3000,6500,6000,5300,9600,6900,4000,5600,255.02,364.25,63,Nov262016
Russell Westbrook,Jeremy Lamb,Bradley Beal,Dion Waiters,Courtney Lee,Kevin Durant,Cody Zeller,Derrick Rose,OKC,CHA,WAS,MIA,NY,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,11900,3000,6500,5300,3700,9600,4000,5600,276.49,364.25,64,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Marc Gasol,Zaza Pachulia,Derrick Rose,GS,CHA,WAS,MIA,GS,MEM,GS,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,9000,3000,6500,5300,9600,6900,3200,5600,270.99,364.0,66,Nov262016
Stephen Curry,Brandon Jennings,Jeremy Lamb,Bradley Beal,Kemba Walker,Kevin Durant,Cody Zeller,Derrick Rose,GS,NY,CHA,WAS,CHA,GS,CHA,NY,PG,PG,SG/SF,SG,PG,SF/PF,C,PG,9000,3900,3000,6500,7900,9600,4000,5600,274.28,364.0,67,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Tobias Harris,Marc Gasol,Cody Zeller,GS,CHA,WAS,MIA,GS,DET,MEM,CHA,PG,SG/SF,SG,SG,SF/PF,SF/PF,C,C,9000,3000,6500,5300,9600,5700,6900,4000,273.77,364.0,68,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kevin Durant,Cody Zeller,LaMarcus Aldridge,GS,CHA,WAS,MIN,MIA,GS,CHA,SA,PG,SG/SF,SG,SG,SG,SF/PF,C,PF/C,9000,3000,6500,6000,5300,9600,4000,6300,269.22,364.0,69,Nov262016
Russell Westbrook,Jeremy Lamb,Dion Waiters,Anthony Morrow,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,OKC,CHA,MIA,OKC,GS,MEM,CHA,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,11900,3000,5300,3000,9600,6900,4000,5600,264.98,364.0,70,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Klay Thompson,Jonathon Simmons,Kevin Durant,Marc Gasol,Derrick Rose,GS,CHA,WAS,GS,SA,GS,MEM,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6500,6200,3000,9600,6900,5600,260.97,364.0,71,Nov262016
Russell Westbrook,Jeremy Lamb,Dion Waiters,Troy Williams,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,OKC,CHA,MIA,MEM,GS,MEM,CHA,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,11900,3000,5300,3000,9600,6900,4000,5600,263.01,364.0,72,Nov262016
Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kevin Durant,Tobias Harris,Marc Gasol,Derrick Rose,CHA,WAS,MIN,MIA,GS,DET,MEM,NY,SG/SF,SG,SG,SG,SF/PF,SF/PF,C,PG,3000,6500,6000,5300,9600,5700,6900,5600,262.38,363.75,78,Nov262016
Russell Westbrook,Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Tony Allen,Cody Zeller,Derrick Rose,OKC,GS,CHA,WAS,MIA,MEM,CHA,NY,PG,PG,SG/SF,SG,SG,SG,C,PG,11900,9000,3000,6500,5300,4100,4000,5600,270.83,363.75,77,Nov262016
Stephen Curry,Jeremy Lamb,Victor Oladipo,Zach LaVine,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,GS,CHA,OKC,MIN,MIA,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,9000,3000,6400,6000,5300,9600,4000,5600,264.97,363.75,76,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Dion Waiters,Kevin Durant,Steven Adams,Cody Zeller,Derrick Rose,GS,CHA,WAS,MIA,GS,OKC,CHA,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,9000,3000,6500,5300,9600,5000,4000,5600,261.66,363.75,75,Nov262016
Stephen Curry,Jeremy Lamb,Zach LaVine,Dion Waiters,Kevin Durant,Cody Zeller,Derrick Rose,Gorgui Dieng,GS,CHA,MIN,MIA,GS,CHA,NY,MIN,PG,SG/SF,SG,SG,SF/PF,C,PG,PF/C,9000,3000,6000,5300,9600,4000,5600,6100,262.28,363.75,73,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kevin Durant,Otto Porter,Cody Zeller,GS,CHA,WAS,MIN,MIA,GS,WAS,CHA,PG,SG/SF,SG,SG,SG,SF/PF,SF/PF,C,9000,3000,6500,6000,5300,9600,5800,4000,263.84,363.75,74,Nov262016
Stephen Curry,Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Anthony Morrow,Kevin Durant,Marc Gasol,GS,CHA,WAS,MIN,MIA,OKC,GS,MEM,PG,SG/SF,SG,SG,SG,SG,SF/PF,C,9000,3000,6500,6000,5300,3000,9600,6900,256.92,363.5,85,Nov262016
Jeremy Lamb,Bradley Beal,Zach LaVine,Dion Waiters,Kevin Durant,Karl-Anthony Towns,Cody Zeller,Derrick Rose,CHA,WAS,MIN,MIA,GS,MIN,CHA,NY,SG/SF,SG,SG,SG,SF/PF,C,C,PG,3000,6500,6000,5300,9600,8400,4000,5600,260.76,363.5,90,Nov262016
Russell Westbrook,Jeremy Lamb,Zach LaVine,Jonathon Simmons,Kevin Durant,Marc Gasol,Cody Zeller,Derrick Rose,OKC,CHA,MIN,SA,GS,MEM,CHA,NY,PG,SG/SF,SG,SG,SF/PF,C,C,PG,11900,3000,6000,3000,9600,6900,4000,5600,261.17,363.5,89,Nov262016
Russell Westbrook,Jeremy Lamb,Bradley Beal,Zach LaVine,Anthony Morrow,Kevin Durant,Cody Zeller,Derrick Rose,OKC,CHA,WAS,MIN,OKC,GS,CHA,NY,PG,SG/SF,SG,SG,SG,SF/PF,C,PG,11900,3000,6500,6000,3000,9600,4000,5600,262.32,363.5,87,Nov262016
